SID,DAY,OPENINGTIME,CLOSINGTIME
1215,4,11:45,21:30
1215,5,11:45,21:30
1215,6,16:00,21:30
1216,0,7:00,20:45
1216,1,7:00,20:45
1216,2,16:45,23:59
1216,3,00:00,12:30
1216,3,16:00,23:59
1216,4,00:00,12:00
1216,4,7:00,17:15
1216,5,8:45,22:00
1216,6,10:00,21:45
1217,0,5:00,22:00
1217,1,5:00,22:00
1217,2,6:15,12:30
1217,3,14:45,23:30
1217,5,14:45,23:30
1217,4,9:45,10:30
1217,6,16:00,19:00
1218,0,00:00,23:59
1218,3,13:15,23:15
1218,4,13:15,23:15
1218,1,8:30,23:59
1218,2,00:00,1:30
1218,2,15:00,19:30
1218,5,8:30,23:59
1218,6,00:00,1:15
1218,6,12:15,23:59
1218,0,00:00,1:00
1219,0,15:15,21:15
1219,2,15:15,17:30
1219,5,8:00,22:00
1219,6,9:45,15:45
1220,0,00:00,23:59
1220,2,10:30,11:15
1220,1,12:15,17:15
1220,3,9:15,12:00
1220,4,13:30,23:00
1220,5,10:00,12:45
1220,6,16:30,23:59
1220,0,00:00,12:00
1221,0,00:00,23:59
1221,4,16:30,18:00
1221,1,7:30,22:15
1221,2,10:45,11:00
1221,5,10:45,11:00
1221,3,12:15,23:59
1221,4,00:00,2:00
1221,6,15:30,18:30
1222,0,17:00,20:30
1222,1,14:00,15:30
1222,2,7:45,9:30
1222,3,7:30,23:59
1222,4,00:00,2:30
1222,4,15:45,23:59
1222,5,00:00,2:00
1222,5,10:30,15:30
1222,6,8:15,9:15
1223,0,11:45,23:59
1223,1,00:00,3:15
1223,1,11:45,23:59
1223,2,00:00,3:15
1223,2,5:00,7:00
1223,3,6:15,23:59
1223,4,00:00,1:45
1223,4,6:30,12:00
1223,5,8:45,16:15
1223,6,13:30,23:59
1223,0,00:00,2:00
1224,0,00:00,23:59
1224,3,5:15,15:45
1224,4,11:00,22:45
1224,6,15:30,18:30
1225,0,7:00,12:30
1225,1,12:15,18:30
1225,2,8:00,14:30
1225,5,8:00,14:30
1225,3,5:45,23:59
1225,4,00:00,1:15
1225,4,5:45,10:00
1225,6,17:15,18:45
1226,0,14:00,19:15
1226,1,17:15,20:15
1226,5,17:15,20:15
1226,2,14:45,23:30
1226,3,14:45,15:45
1226,4,16:00,18:00
1226,6,15:15,18:30
1227,0,16:15,20:00
1227,1,5:30,23:59
1227,2,00:00,1:00
1227,2,14:00,22:45
1227,3,17:15,18:15
1227,4,17:15,18:15
1227,5,11:15,13:00
1227,6,11:15,13:00
1228,0,13:00,22:30
1228,1,9:45,16:00
1228,2,5:00,12:15
1228,3,5:00,12:15
1228,4,14:30,23:59
1228,5,00:00,12:00
1228,6,14:30,23:59
1228,0,00:00,12:00
1228,5,13:45,20:15
1229,0,6:00,16:30
1229,1,17:30,18:15
1229,2,8:15,9:15
1229,3,11:15,14:15
1229,4,15:15,23:59
1229,5,00:00,2:15
1229,5,15:00,23:59
1229,6,00:00,2:45
1229,6,14:30,23:59
1229,0,00:00,2:45
1230,0,13:15,17:15
1230,1,10:30,18:45
1230,2,11:45,16:45
1230,3,13:00,23:59
1230,4,00:00,1:15
1230,4,13:00,23:59
1230,5,00:00,1:15
1230,5,15:45,23:59
1230,6,00:00,1:00
1230,6,5:30,17:15
1231,0,12:30,18:15
1231,1,15:15,23:30
1231,2,6:00,18:15
1231,3,6:00,18:15
1231,4,8:45,9:00
1231,5,7:00,12:15
1231,6,12:45,19:45
1232,0,7:15,19:15
1232,1,10:00,16:45
1232,2,9:00,15:15
1232,4,9:00,15:15
1232,3,12:00,21:00
1232,5,10:15,23:15
1232,6,11:30,23:59
1232,0,00:00,1:00
1233,0,00:00,23:59
1233,2,10:15,23:15
1233,1,13:45,23:59
1233,2,00:00,12:15
1233,3,11:45,21:15
1233,4,9:00,17:15
1233,5,6:45,20:15
1233,6,13:45,15:15
1234,0,00:00,23:59
1234,2,9:00,16:30
1234,1,7:45,23:59
1234,2,00:00,2:30
1234,3,6:45,12:45
1234,4,10:30,23:59
1234,5,00:00,2:15
1234,5,16:00,21:15
1234,6,10:15,23:45
1235,0,00:00,23:59
1235,4,10:15,23:59
1235,5,00:00,1:00
1235,1,13:15,23:59
1235,2,00:00,12:15
1235,6,13:15,23:59
1235,0,00:00,12:15
1235,2,16:30,23:59
1235,3,00:00,2:00
1235,3,16:30,23:59
1235,4,00:00,2:00
1235,5,10:00,20:30
1236,0,00:00,23:59
1236,1,00:00,23:59
1236,4,10:30,22:45
1236,5,10:30,22:45
1236,2,10:30,16:30
1236,3,13:45,23:59
1236,4,00:00,1:15
1236,6,13:15,15:15
1237,0,8:15,16:45
1237,1,8:15,16:45
1237,2,5:15,13:00
1237,3,14:30,21:15
1237,4,12:45,17:30
1237,6,12:45,17:30
1237,5,13:30,16:15
1238,0,00:00,23:59
1238,4,14:30,20:00
1238,1,11:00,14:00
1238,2,13:15,23:59
1238,3,00:00,3:15
1238,3,10:00,23:59
1238,4,00:00,3:15
1238,5,5:00,11:30
1238,6,10:45,17:00
1239,0,16:30,22:00
1239,1,16:30,22:00
1239,2,6:00,19:30
1239,3,13:15,23:59
1239,4,00:00,3:45
1239,4,6:15,18:45
1239,5,6:15,12:15
1239,6,17:15,23:59
1239,0,00:00,2:15
1240,0,12:45,13:45
1240,1,15:30,20:45
1240,2,14:30,21:30
1240,3,13:45,23:00
1240,4,14:45,17:00
1240,6,14:45,17:00
1240,5,15:00,23:59
1240,6,00:00,1:30
1241,0,00:00,23:59
1241,4,9:30,20:15
1241,1,5:45,17:15
1241,2,5:45,17:15
1241,3,8:45,11:15
1241,5,14:30,23:59
1241,6,00:00,12:30
1241,6,7:30,19:00
1242,0,7:15,15:30
1242,1,7:30,17:45
1242,2,7:30,17:45
1242,3,13:15,21:30
1242,4,12:00,20:30
1242,6,12:00,20:30
1242,5,5:00,19:00
1243,0,00:00,23:59
1243,3,5:45,20:15
1243,1,7:00,13:45
1243,2,7:00,13:45
1243,4,15:30,18:15
1243,5,13:30,23:59
1243,6,00:00,2:30
1243,6,13:30,23:59
1243,0,00:00,2:30
1244,0,00:00,23:59
1244,3,7:00,16:15
1244,1,9:00,12:00
1244,2,9:00,12:00
1244,4,16:45,23:59
1244,5,00:00,1:00
1244,5,16:45,23:59
1244,6,00:00,2:30
1244,6,6:30,23:59
1244,0,00:00,1:45
1245,0,14:45,18:45
1245,1,14:45,18:45
1245,2,16:45,23:59
1245,3,00:00,3:30
1245,3,10:00,18:15
1245,4,17:15,20:45
1245,5,17:15,23:59
1245,6,00:00,1:30
1245,6,13:45,23:59
1245,0,00:00,1:00
1246,0,5:30,23:45
1246,1,17:30,23:59
1246,2,00:00,12:00
1246,2,9:00,15:15
1246,3,9:00,15:15
1246,4,15:00,23:45
1246,5,16:45,22:30
1246,6,14:45,23:45
1247,0,14:30,23:59
1247,1,00:00,12:15
1247,1,14:30,23:59
1247,2,00:00,12:15
1247,2,13:00,17:00
1247,6,13:00,17:00
1247,3,11:15,16:00
1247,5,11:15,16:00
1247,4,5:00,22:00
1248,0,00:00,23:59
1248,2,00:00,23:59
1248,4,14:45,22:30
1248,1,15:00,19:30
1248,3,15:00,19:30
1248,5,5:00,10:15
1248,6,17:45,20:00
1249,0,16:30,23:00
1249,1,16:30,23:59
1249,2,00:00,1:15
1249,2,15:45,23:30
1249,3,11:00,20:45
1249,4,6:45,21:45
1249,5,15:15,23:59
1249,6,00:00,12:45
1249,6,14:45,20:30
1250,0,00:00,23:59
1250,4,7:15,21:15
1250,1,13:15,22:15
1250,2,5:45,20:00
1250,3,10:45,11:00
1250,5,17:00,23:59
1250,6,00:00,12:00
1250,6,12:45,22:30
1251,0,15:30,19:45
1251,1,13:45,21:15
1251,2,9:30,23:15
1251,3,11:30,23:45
1251,4,11:30,23:45
1251,5,7:45,20:30
1251,6,13:15,20:15
1252,5,13:15,16:15
1252,6,13:15,16:15
1252,1,9:15,18:45
1252,2,16:15,17:30
1252,3,9:00,22:30
1252,4,15:30,19:00
1253,0,00:00,23:59
1253,3,14:15,17:15
1253,4,6:30,9:15
1253,5,10:15,23:59
1253,6,00:00,3:15
1254,0,5:30,23:59
1254,1,00:00,1:30
1254,1,5:30,23:59
1254,2,00:00,1:30
1254,2,5:30,23:59
1254,3,00:00,1:30
1254,3,5:30,23:59
1254,4,00:00,1:30
1254,4,5:30,23:59
1254,5,00:00,1:30
1254,5,5:00,17:15
1254,6,13:30,23:59
1254,0,00:00,3:45
1255,0,8:00,15:30
1255,1,9:15,12:15
1255,2,12:00,22:00
1255,3,11:30,23:59
1255,4,00:00,3:45
1255,4,9:00,23:59
1255,5,00:00,1:15
1255,5,7:45,23:45
1255,6,7:45,23:45
1256,0,12:45,20:15
1256,1,12:45,14:15
1256,3,10:15,16:15
1256,4,13:15,23:59
1256,5,00:00,12:00
1257,0,00:00,23:59
1257,5,14:00,23:59
1257,6,00:00,2:30
1257,1,7:15,15:15
1257,2,11:15,15:45
1257,3,15:15,23:59
1257,4,00:00,12:15
1257,4,7:15,14:15
1257,6,15:45,20:45
1258,6,9:45,11:30
1258,1,15:15,21:15
1258,2,15:15,21:15
1258,3,11:30,17:15
1258,5,11:30,17:15
1258,4,8:45,17:45
1259,0,17:45,23:45
1259,1,14:15,17:45
1259,2,13:00,21:00
1259,4,13:00,21:00
1259,3,5:00,12:30
1259,5,15:00,17:30
1259,6,14:15,23:59
1259,0,00:00,1:15
1260,6,00:00,23:59
1260,3,13:00,23:59
1260,4,00:00,2:30
1260,1,12:45,19:45
1260,2,12:45,19:45
1260,4,11:30,17:45
1260,5,16:00,22:30
1261,0,00:00,23:59
1261,2,5:45,23:59
1261,3,00:00,3:30
1261,1,5:00,12:15
1261,3,12:00,22:45
1261,5,12:00,22:45
1261,4,7:30,13:15
1261,6,9:00,23:59
1261,0,00:00,3:30
1262,0,9:00,20:30
1262,1,10:15,23:59
1262,2,00:00,3:15
1262,2,10:15,23:59
1262,3,00:00,3:15
1262,3,14:00,20:15
1262,5,14:00,20:15
1262,4,12:00,23:59
1262,5,00:00,1:00
1262,6,7:30,20:00
1263,0,00:00,23:59
1263,2,9:30,17:45
1263,3,9:30,17:45
1263,1,10:30,21:00
1263,4,13:00,16:45
1263,5,8:00,13:45
1263,6,8:00,13:45
1264,0,00:00,23:59
1264,2,12:30,23:59
1264,3,00:00,3:15
1264,1,5:15,22:45
1264,5,5:15,22:45
1264,3,14:15,16:00
1264,4,16:15,21:15
1264,6,7:30,10:30
1265,6,10:00,14:00
1265,0,10:00,14:00
1265,1,10:00,14:00
1265,3,12:45,13:15
1265,4,16:15,23:59
1265,5,00:00,1:00
1265,5,11:15,23:59
1265,6,00:00,1:00
1266,0,00:00,23:59
1266,3,17:00,19:30
1266,2,16:00,21:15
1266,4,16:30,17:15
1267,0,00:00,23:59
1267,2,13:45,23:59
1267,3,00:00,12:45
1267,1,11:30,18:30
1267,3,17:00,21:00
1267,6,17:00,21:00
1267,4,8:30,21:15
1267,5,12:45,22:15
1268,0,9:15,22:00
1268,1,17:45,22:15
1268,2,6:45,8:15
1268,5,6:45,8:15
1268,3,17:45,19:30
1268,4,14:45,21:45
1268,6,15:45,23:59
1268,0,00:00,3:15
1269,0,13:45,23:59
1269,1,00:00,1:00
1269,1,16:15,23:59
1269,2,00:00,3:00
1269,2,16:15,23:59
1269,3,00:00,3:00
1269,3,13:15,16:45
1269,4,13:15,16:45
1269,5,11:45,13:15
1269,6,12:00,21:30
1270,0,15:30,20:00
1270,1,13:30,23:59
1270,2,00:00,2:45
1270,4,13:30,23:59
1270,5,00:00,2:45
1270,2,7:15,9:45
1270,3,7:15,20:30
1270,5,7:15,20:30
1270,6,8:30,20:30
1271,0,9:00,19:30
1271,1,9:00,19:30
1271,2,17:30,23:59
1271,3,00:00,1:15
1271,5,17:30,23:59
1271,6,00:00,1:15
1271,3,11:45,23:59
1271,4,00:00,3:00
1271,4,11:15,19:30
1271,6,11:15,19:30
1272,0,5:15,12:30
1272,1,9:45,13:00
1272,4,9:45,13:00
1272,2,14:45,22:00
1272,3,6:30,23:15
1272,5,11:00,23:59
1272,6,00:00,1:15
1272,6,15:00,23:59
1272,0,00:00,1:15
1273,0,00:00,23:59
1273,4,8:45,22:30
1273,1,13:00,19:00
1273,5,10:00,19:15
1274,0,16:00,23:59
1274,1,00:00,1:15
1274,1,16:00,23:59
1274,2,00:00,1:15
1274,2,15:00,17:45
1274,3,17:45,22:00
1274,4,10:15,23:30
1274,6,10:15,23:30
1274,5,10:45,12:00
1275,0,11:15,21:45
1275,1,11:15,21:45
1275,2,11:15,21:45
1275,3,13:30,23:59
1275,4,00:00,3:45
1275,4,7:00,23:59
1275,5,00:00,3:30
1275,5,8:15,12:30
1275,6,8:15,12:30
1276,0,00:00,23:59
1276,4,15:00,18:00
1276,1,11:45,23:59
1276,2,00:00,2:15
1276,2,7:45,23:59
1276,3,00:00,1:00
1276,3,15:00,16:15
1276,5,8:00,16:00
1276,6,8:15,20:15
1277,0,17:00,22:45
1277,1,13:15,18:30
1277,4,13:15,18:30
1277,2,11:00,12:15
1277,3,16:45,20:00
1277,5,6:15,9:30
1277,6,12:15,20:30
1278,0,00:00,23:59
1278,5,17:45,23:59
1278,6,00:00,12:15
1278,1,16:45,23:59
1278,2,00:00,1:00
1278,2,16:15,18:30
1278,4,16:15,18:30
1278,3,6:30,23:59
1278,4,00:00,3:00
1278,6,8:45,12:00
1279,0,00:00,23:59
1279,2,00:00,23:59
1279,3,00:00,23:59
1279,4,00:00,23:59
1279,5,14:15,23:59
1279,6,00:00,1:45
1279,1,10:15,23:59
1279,2,00:00,2:30
1279,6,10:15,23:59
1279,0,00:00,2:30
1280,0,00:00,23:59
1280,2,11:00,12:30
1280,1,15:15,17:00
1280,3,9:00,10:45
1280,4,10:15,22:15
1280,5,14:15,23:59
1280,6,00:00,1:15
1280,6,15:00,23:59
1280,0,00:00,12:15
1281,0,16:45,23:59
1281,1,00:00,12:00
1281,1,16:45,23:59
1281,2,00:00,12:00
1281,2,11:00,22:45
1281,3,17:30,23:59
1281,4,00:00,1:30
1281,4,7:00,23:59
1281,5,00:00,3:30
1281,5,13:00,22:45
1281,6,17:00,22:00
1282,0,15:15,23:59
1282,1,00:00,12:00
1282,1,15:30,23:59
1282,2,00:00,1:00
1282,2,7:45,23:59
1282,3,00:00,3:45
1282,3,7:45,23:59
1282,4,00:00,3:45
1282,4,10:45,21:30
1282,5,15:45,23:00
1282,6,14:30,23:30
1283,0,00:00,23:59
1283,2,7:00,21:00
1283,1,11:45,23:59
1283,2,00:00,2:00
1283,3,9:00,16:15
1283,4,11:15,23:59
1283,5,00:00,3:15
1283,6,11:15,23:59
1283,0,00:00,3:15
1283,5,15:30,23:59
1283,6,00:00,1:15
1284,0,00:00,23:59
1284,4,12:45,16:00
1284,3,11:15,15:00
1284,5,15:30,23:59
1284,6,00:00,12:45
1285,0,00:00,23:59
1285,5,11:30,12:00
1285,1,7:00,19:30
1285,4,7:00,19:30
1285,2,12:30,18:15
1285,3,6:15,8:15
1285,6,11:30,23:00
1286,6,00:00,23:59
1286,0,00:00,23:59
1286,4,9:30,11:30
1286,2,12:00,16:15
1286,3,13:00,20:15
1286,5,15:45,17:00
1287,0,14:15,23:45
1287,1,9:45,18:30
1287,2,5:30,17:30
1287,3,6:45,12:15
1287,5,6:45,12:15
1287,4,17:15,18:30
1287,6,11:15,23:45
1288,0,11:45,23:59
1288,1,00:00,3:45
1288,1,11:45,23:59
1288,2,00:00,3:45
1288,2,12:15,23:59
1288,3,00:00,1:15
1288,3,12:15,20:00
1288,4,15:45,21:15
1288,6,15:45,21:15
1288,5,13:45,18:45
1289,0,6:15,23:30
1289,1,5:30,18:30
1289,2,5:30,18:30
1289,3,5:45,8:00
1289,4,15:15,23:15
1289,5,14:15,23:59
1289,6,00:00,1:15
1289,6,15:15,23:59
1289,0,00:00,3:00
1290,0,5:15,21:00
1290,1,5:15,21:00
1290,2,7:15,12:15
1290,3,16:30,23:59
1290,4,00:00,12:30
1290,4,17:45,23:59
1290,5,00:00,3:15
1290,5,10:00,14:45
1290,6,10:00,14:45
1291,0,11:00,15:45
1291,1,11:00,15:45
1291,2,12:15,23:59
1291,3,00:00,2:15
1291,3,13:30,23:59
1291,4,00:00,3:15
1291,4,13:30,23:59
1291,5,00:00,3:15
1291,5,11:45,19:00
1291,6,13:45,16:30
1292,0,17:00,23:59
1292,1,00:00,12:30
1292,1,8:45,15:15
1292,2,15:45,17:30
1292,3,16:45,23:59
1292,4,00:00,2:00
1292,4,15:30,16:30
1292,5,6:15,18:15
1292,6,6:00,9:30
1293,0,14:30,23:15
1293,1,8:00,23:45
1293,2,17:15,22:15
1293,3,17:15,22:15
1293,4,17:00,23:59
1293,5,00:00,3:15
1293,5,9:15,10:00
1293,6,15:00,23:59
1293,0,00:00,1:15
1294,0,00:00,23:59
1294,1,00:00,23:59
1294,4,15:00,22:00
1294,2,11:45,18:15
1294,3,5:45,16:45
1294,5,11:45,19:00
1294,6,11:45,19:00
1295,6,6:45,10:00
1295,1,11:00,12:45
1295,3,11:00,12:45
1295,2,8:30,17:15
1295,4,12:45,15:15
1295,5,5:30,11:15
1296,0,5:30,7:00
1296,1,14:45,23:15
1296,2,6:30,21:30
1296,3,6:45,23:59
1296,4,00:00,3:00
1296,4,6:45,23:59
1296,5,00:00,3:00
1296,5,5:30,16:00
1296,6,16:15,18:15
1297,0,6:45,17:30
1297,1,12:00,16:45
1297,2,12:00,16:45
1297,3,14:00,20:15
1297,4,9:30,20:15
1297,5,7:00,14:00
1297,6,16:45,23:00
1298,0,00:00,23:59
1298,2,8:00,23:59
1298,3,00:00,1:30
1298,3,8:00,23:59
1298,4,00:00,1:30
1298,1,14:30,19:00
1298,4,11:30,23:59
1298,5,00:00,2:30
1298,5,6:45,14:30
1298,6,14:45,23:59
1298,0,00:00,2:30
1299,6,8:00,9:15
1299,1,13:45,21:00
1299,2,13:45,21:00
1299,3,12:45,23:59
1299,4,00:00,1:15
1299,4,12:45,23:59
1299,5,00:00,1:15
1299,5,7:15,13:00
1300,0,00:00,23:59
1300,5,11:45,12:15
1300,1,5:00,23:15
1300,2,5:00,23:15
1300,3,13:15,22:15
1300,4,9:45,15:00
1300,6,14:15,18:15
1301,0,00:00,23:59
1301,4,7:45,23:59
1301,5,00:00,2:00
1301,1,10:45,12:45
1301,2,10:45,12:45
1301,3,9:15,19:30
1301,6,9:15,19:30
1301,5,17:15,18:15
1302,0,8:30,16:30
1302,1,8:30,16:30
1302,2,13:30,14:15
1302,3,11:00,22:30
1302,4,17:30,20:00
1302,5,13:45,23:59
1302,6,00:00,12:30
1302,6,13:45,23:59
1302,0,00:00,12:30
1303,0,15:45,23:59
1303,1,00:00,12:45
1303,3,15:30,22:15
1303,5,14:15,23:59
1303,6,00:00,3:45
1303,6,7:00,15:30
1304,0,10:30,22:30
1304,2,8:00,21:45
1304,3,8:00,21:45
1304,6,7:30,23:59
1304,0,00:00,1:15
1305,0,12:45,23:45
1305,1,12:45,23:45
1305,2,15:30,22:15
1305,3,17:45,22:30
1305,4,15:45,23:59
1305,5,00:00,3:00
1305,5,12:30,23:59
1305,6,00:00,3:45
1305,6,7:15,19:15
1306,0,9:00,11:30
1306,1,9:00,11:30
1306,2,10:30,18:15
1306,3,12:15,13:00
1306,4,10:30,16:15
1306,5,16:00,21:30
1306,6,13:00,14:45
1307,0,5:15,8:30
1307,1,7:30,14:00
1307,5,7:30,14:00
1307,2,8:00,12:45
1307,3,15:30,23:59
1307,4,00:00,2:45
1307,4,14:15,23:59
1307,5,00:00,12:15
1307,6,13:15,22:15
1308,0,13:00,18:00
1308,1,15:45,17:45
1308,3,15:45,17:45
1308,2,10:00,23:15
1308,4,9:30,19:15
1308,5,9:30,19:15
1308,6,16:30,23:59
1308,0,00:00,3:15
1309,0,15:30,18:15
1309,1,17:00,23:59
1309,2,00:00,1:15
1309,2,14:15,22:45
1309,5,7:15,12:45
1310,0,14:00,23:59
1310,1,00:00,2:45
1310,1,14:00,23:59
1310,2,00:00,2:45
1310,2,14:00,23:59
1310,3,00:00,2:45
1310,3,17:00,23:59
1310,4,00:00,12:45
1310,4,7:30,17:30
1310,5,9:45,21:00
1310,6,14:15,17:30
1311,0,17:15,18:30
1311,1,15:30,17:00
1311,2,16:45,22:00
1311,3,15:00,20:15
1311,5,15:00,20:15
1311,4,10:45,12:45
1311,6,17:30,23:59
1311,0,00:00,1:15
1312,0,00:00,23:59
1312,5,17:00,23:59
1312,6,00:00,2:45
1312,1,8:30,19:30
1312,2,14:45,23:59
1312,3,00:00,12:45
1312,3,5:30,20:45
1312,4,10:00,13:00
1312,6,16:00,23:59
1312,0,00:00,12:45
1313,0,5:45,19:30
1313,1,16:00,18:45
1313,2,9:30,13:30
1313,3,16:00,23:59
1313,4,00:00,2:15
1313,5,16:00,23:59
1313,6,00:00,2:15
1313,4,13:30,21:30
1313,6,12:00,13:00
1314,0,8:45,10:00
1314,1,8:45,10:00
1314,2,8:45,10:00
1314,3,13:15,14:30
1314,4,15:15,18:30
1314,5,17:15,18:30
1314,6,13:45,18:15
1315,0,14:45,19:45
1315,1,14:45,19:45
1315,2,11:15,18:45
1315,3,11:15,18:45
1315,4,8:15,10:00
1315,5,12:30,17:15
1315,6,16:30,23:59
1315,0,00:00,2:15
1316,0,13:45,23:45
1316,1,9:00,16:15
1316,4,7:30,8:30
1316,5,5:45,8:15
1317,3,00:00,23:59
1317,0,15:45,19:15
1317,1,16:15,23:59
1317,2,00:00,12:15
1317,6,16:15,23:59
1317,0,00:00,12:15
1317,2,12:15,23:59
1317,3,00:00,1:45
1317,4,11:45,17:15
1317,5,13:15,15:30
1318,0,00:00,23:59
1318,1,00:00,23:59
1318,5,12:15,18:45
1318,2,15:45,23:59
1318,3,00:00,3:45
1318,3,10:15,23:59
1318,4,00:00,3:15
1318,4,17:30,23:59
1318,5,00:00,1:45
1318,6,17:15,19:00
1319,0,6:45,23:59
1319,1,00:00,1:00
1319,1,6:45,23:59
1319,2,00:00,1:00
1319,5,14:00,19:30
1320,0,16:15,17:15
1320,1,16:15,17:15
1320,2,7:15,16:45
1320,4,7:15,16:45
1320,3,6:00,16:45
1320,5,8:15,13:30
1320,6,17:45,21:45
1321,0,00:00,23:59
1321,4,15:00,20:45
1321,1,13:00,21:15
1321,6,13:00,21:15
1321,2,7:00,23:59
1321,3,00:00,2:45
1321,5,7:00,23:59
1321,6,00:00,2:45
1321,3,16:15,19:00
1322,0,5:15,7:30
1322,1,11:15,23:59
1322,2,00:00,2:15
1322,2,11:15,23:59
1322,3,00:00,2:15
1322,3,5:00,23:59
1322,4,00:00,1:30
1322,4,17:30,23:59
1322,5,00:00,1:15
1322,5,17:00,23:59
1322,6,00:00,1:45
1322,6,7:00,23:59
1322,0,00:00,3:45
1323,0,00:00,23:59
1323,2,17:30,23:59
1323,3,00:00,2:30
1323,1,7:00,18:00
1323,3,7:00,18:00
1323,4,6:15,8:00
1323,5,14:45,15:30
1323,6,13:15,20:00
1324,0,12:00,18:30
1324,1,12:45,15:15
1324,2,17:30,23:30
1324,3,10:45,12:15
1324,4,10:30,23:59
1324,5,00:00,3:15
1324,5,7:45,17:15
1324,6,14:45,23:59
1324,0,00:00,1:00
1325,0,10:45,16:30
1325,1,16:00,20:30
1325,2,14:00,23:59
1325,3,00:00,2:30
1325,3,16:15,23:59
1325,4,00:00,1:15
1325,6,16:15,23:59
1325,0,00:00,1:15
1325,4,8:45,12:15
1325,5,8:45,12:15
1326,0,5:45,23:59
1326,1,00:00,3:15
1326,1,13:30,15:15
1326,2,8:30,21:00
1326,3,7:00,12:15
1326,4,11:30,16:00
1326,5,13:30,19:30
1326,6,12:00,23:59
1326,0,00:00,1:30
1327,0,11:15,20:15
1327,1,11:15,20:15
1327,2,7:45,20:30
1327,3,11:30,22:15
1327,5,11:30,22:15
1327,4,10:45,17:15
1327,6,16:00,23:59
1327,0,00:00,3:15
1328,0,17:30,18:30
1328,1,17:30,18:30
1328,2,12:15,23:59
1328,3,00:00,2:00
1328,3,7:00,9:00
1328,6,7:00,9:00
1328,4,7:15,13:45
1328,5,9:00,21:00
1329,0,9:00,12:00
1329,1,9:00,12:00
1329,2,17:45,23:59
1329,3,00:00,1:45
1329,3,11:15,23:59
1329,4,00:00,3:00
1329,4,17:00,23:59
1329,5,00:00,12:30
1329,5,15:45,17:15
1329,6,17:00,23:59
1329,0,00:00,2:15
1330,6,11:00,21:00
1330,1,5:30,17:30
1330,2,5:30,17:30
1330,3,5:45,11:15
1330,4,13:00,16:45
1330,5,13:00,16:45
1331,0,00:00,23:59
1331,2,00:00,23:59
1331,4,8:30,23:59
1331,5,00:00,2:00
1331,1,15:00,23:59
1331,2,00:00,3:45
1331,3,16:00,19:30
1331,5,10:00,20:45
1331,6,11:15,15:00
1332,0,8:45,12:00
1332,1,8:30,13:15
1332,2,9:15,18:15
1332,3,8:30,15:30
1332,4,6:45,22:00
1332,5,7:15,17:45
1332,6,5:45,17:30
1333,0,6:15,23:59
1333,1,00:00,3:30
1333,1,10:15,14:45
1333,2,11:30,18:00
1333,5,11:30,18:00
1333,3,7:30,18:00
1333,4,10:45,12:00
1333,6,17:00,18:15
1334,0,8:30,12:00
1334,1,8:30,12:00
1334,2,17:45,22:45
1334,6,17:45,22:45
1334,3,16:45,23:59
1334,4,00:00,2:30
1334,5,16:45,23:59
1334,6,00:00,2:30
1334,4,12:00,19:45
1335,0,5:45,19:30
1335,1,11:45,16:00
1335,5,11:45,16:00
1335,2,12:15,23:59
1335,3,00:00,2:00
1335,6,12:15,23:59
1335,0,00:00,2:00
1335,3,17:45,20:00
1335,4,13:00,19:45
1336,4,00:00,23:59
1336,0,9:30,11:00
1336,1,11:30,20:30
1336,2,13:45,17:00
1336,6,13:45,17:00
1336,3,8:15,18:45
1336,5,14:00,21:00
1337,0,15:45,19:15
1337,1,15:45,19:15
1337,2,12:30,21:00
1337,3,13:15,14:45
1337,4,9:30,12:45
1337,5,10:15,11:00
1337,6,10:15,11:00
1338,0,00:00,23:59
1338,3,00:00,23:59
1338,5,5:15,12:30
1338,1,6:00,23:59
1338,2,00:00,1:15
1338,2,7:15,12:00
1338,4,11:15,18:30
1338,6,13:00,23:59
1338,0,00:00,1:30
1339,0,00:00,23:59
1339,5,13:45,23:59
1339,6,00:00,2:00
1339,1,11:45,19:00
1339,4,11:45,19:00
1339,2,16:15,23:45
1339,3,9:00,21:00
1339,6,16:45,23:59
1339,0,00:00,1:30
1340,0,9:00,17:45
1340,1,9:00,17:45
1340,2,14:30,19:15
1340,3,17:15,21:15
1340,4,11:30,23:59
1340,5,00:00,2:00
1340,6,11:30,23:59
1340,0,00:00,2:00
1340,5,16:15,17:45
1341,0,15:30,16:15
1341,1,11:00,17:00
1341,6,11:00,17:00
1341,2,10:15,23:30
1341,3,7:30,23:59
1341,4,00:00,1:45
1341,4,10:00,14:45
1341,5,6:30,8:45
1342,0,10:15,13:15
1342,1,7:45,16:00
1342,5,7:45,16:00
1342,2,15:45,17:00
1342,3,16:15,17:45
1342,4,14:45,20:00
1342,6,13:45,19:00
1343,0,00:00,23:59
1343,1,00:00,23:59
1343,3,12:15,18:45
1343,4,12:15,18:45
1343,2,10:30,12:00
1343,6,10:30,12:00
1343,5,15:00,23:59
1343,6,00:00,1:45
1344,6,11:00,15:45
1344,0,11:00,15:45
1344,2,10:30,16:30
1344,3,10:30,16:30
1344,4,14:45,16:15
1344,5,13:30,16:00
1345,6,12:15,18:00
1345,1,11:30,19:45
1345,2,5:30,20:15
1345,3,17:45,22:00
1345,4,11:15,14:15
1345,5,12:45,18:00
1346,0,5:30,18:45
1346,1,5:00,17:00
1346,2,9:45,15:45
1346,6,9:45,15:45
